event_source_concept_id,target_concept_id
51441-4,884
51443-0,1103
51444-8,1103
51445-5,1103
51446-3,1103
51447-1,1103
51448-9,659
51478-6,5201
51479-4,5201
51480-2,5201
51481-0,5201
51482-8,2009
51483-6,5201
51484-4,5201
51485-1,5201
51486-9,5201
5150-8,4301
5151-6,4301
51523-9,1201
51524-7,1204
51525-4,1201
51526-2,1201
51527-0,1201
51528-8,1202
51529-6,1201
5153-2,1718
51547-8,4347
51549-4,4347
5155-7,1715
51553-6,1205
51554-4,1205
51555-1,1204
51556-9,1204
51557-7,1204
51558-5,1204
51559-3,1204
5156-5,1716
51560-1,1204
51561-9,1204
51562-7,1204
51563-5,1204
51564-3,1204
51565-0,1204
51566-8,1204
51567-6,1204
51568-4,1204
51569-2,1204
5157-3,1716
51570-0,1204
51571-8,1204
51572-6,1204
51573-4,1204
51574-2,1204
51575-9,1204
51576-7,1204
51577-5,1204
51578-3,5205
51579-1,1106
5158-1,1715
51580-9,1106
51581-7,1106
51582-5,1104
51583-3,1104
51584-1,1104
51585-8,1104
51586-6,1104
51587-4,1125
51589-0,1104
5159-9,1718
51592-4,627
51593-2,1630
51594-0,1630
51595-7,1630
51598-1,1630
516-5,270
5160-7,1717
51604-7,629
51610-4,624
51613-8,1120
51614-6,1120
51615-3,1120
51616-1,1120
51628-6,1106
51629-4,1106
51630-2,1104
51631-0,1104
51634-4,1109
51635-1,1109
51636-9,1109
51637-7,1104
51638-5,1104
51639-3,1104
51640-1,1104
51642-7,1109
51643-5,1109
51644-3,1104
51645-0,1104
51649-2,4126
5165-6,6332
51650-0,1180
51655-9,4123
5166-4,1333
5167-2,1333
51671-6,1305
5169-8,4362
51693-0,1633
51696-3,7420
51698-9,274
51699-7,1831
517-3,270
51700-3,5222
51707-8,1498
51708-6,1494
51709-4,5222
51714-4,1104
51715-1,1470
51717-7,1104
51718-5,1104
51719-3,270
51723-5,280
51724-3,270
51728-4,1011
51731-8,1612
51732-6,999
51733-4,999
5174-8,1311
51742-5,1301
51743-3,1301
51744-1,1301
51745-8,1302
51746-6,1302
51747-4,1301
51755-7,1122
5176-3,1311
51761-5,4362
51765-6,1659
5177-1,1311
51770-6,1630
51774-8,270
51776-3,1669
51777-1,662
51780-5,4122
51781-3,999
51785-4,3255
51789-6,4336
5179-7,1736
51790-4,219
51792-0,2013
51794-6,1470
518-1,277
51802-7,1460
51806-8,1308
51807-6,1308
51808-4,3309
51809-2,3309
5181-3,350
51814-2,3337
51819-1,4718
51822-5,1704
51823-3,1704
51824-1,3785
51828-2,1202
5183-9,1736
51834-0,969
51842-3,4354
5185-4,352
51856-3,1204
51857-1,1204
51859-7,4347
51863-9,1204
51864-7,1204
5187-0,351
51871-2,1153
5189-6,4711
51892-8,1151
51907-4,4117
51908-2,4117
5191-2,4711
51910-8,5230
51916-5,3744
51918-1,4117
51921-5,4117
51923-1,4117
51924-9,1462
51925-6,4117
51927-2,5230
51928-0,1457
51929-8,4117
5193-8,323
51930-6,4117
51931-4,1773
51932-2,4117
51937-1,1180
51938-9,1180
51939-7,5207
51940-5,5207
5196-1,4712
51976-9,5291
5198-7,3785
51989-2,774
5199-5,3785
51994-2,468
52-1,270
520-7,270
5200-1,1740
5206-8,3744
5207-6,1746
5209-2,3744
521-5,270
5210-0,1746
52107-0,5222
52108-8,1131
52109-6,1131
52114-6,1154
52115-3,1131
52124-5,1112
52125-2,1112
52127-8,1106
52128-6,270
5213-4,3786
5217-5,1453
5218-3,4336
522-3,277
5221-7,390
5223-3,388
5225-8,390
5226-6,1754
5228-2,1183
5229-0,1729
5230-8,1732
5232-4,1482
5233-2,1491
5234-0,1456
5236-5,3337
5237-3,3337
524-9,270
5242-3,1770
5244-9,1770
5245-6,1769
5247-2,1470
525-6,270
5250-6,1756
5252-2,1313
5254-8,1313
5255-5,3246
5256-3,3247
526-4,277
5260-5,1498
5262-1,1462
5268-8,3761
5269-6,3761
5270-4,3761
5271-2,1490
5272-0,1764
5273-8,1764
5274-6,1763
5275-3,1456
52792-9,1146
52793-7,1151
52794-5,268
52795-2,268
528-0,270
52821-6,1253
52822-4,1253
52874-5,1103
52877-8,1103
52879-4,1103
52883-6,1103
529-8,270
52915-6,679
52931-3,566
52932-1,2008
52943-8,679
52944-6,679
52945-3,667
52946-1,667
52948-7,667
52949-5,667
52950-3,672
52959-4,667
52963-6,667
52965-1,667
52966-9,5203
52967-7,5231
52968-5,5203
52969-3,5209
52971-9,1183
52972-7,1202
52973-5,5210
52974-3,1732
52979-2,4358
52980-0,4354
52982-6,4328
52983-4,4328
52987-5,1313
52989-1,5262
5299-3,1452
52991-7,1103
52993-3,1103
52996-6,1103
53-9,270
530-6,277
5300-9,1451
53002-2,1453
53006-3,1457
53007-1,1456
53009-7,1465
5301-7,1456
53012-1,1462
53016-2,1456
53017-0,1457
53018-8,1456
53019-6,1457
53021-2,1498
53026-1,1829
53027-9,1827
53028-7,1827
53029-5,1463
53030-3,1472
53032-9,1456
53046-9,693
53049-3,552
53051-9,693
53052-7,7310
53092-3,7310
53094-9,552
53117-8,1120
53118-6,2009
53119-4,2009
53120-2,627
53121-0,2004
53122-8,2005
53123-6,2006
53124-4,624
53125-1,1106
53126-9,1104
53127-7,5215
53128-5,219
53129-3,2009
53130-1,2009
53131-9,2009
53132-7,219
53142-6,1418
53148-3,1554
5318-1,1318
532-2,1241
5320-7,1318
53221-8,1020
53222-6,180
53223-4,1120
53224-2,1120
53225-9,5222
53226-7,5203
53227-5,5202
53257-2,4102
53258-0,1204
53259-8,1496
53260-6,1496
53265-5,5201
53266-3,5201
53268-9,5201
53269-7,5201
53271-3,5201
53274-7,5201
53278-8,5201
53279-6,5201
53280-4,5201
53282-0,5201
53283-8,5201
53284-6,5201
53285-3,5201
53286-1,5201
53287-9,5201
53288-7,5201
53289-5,5201
53290-3,5201
53291-1,5201
53294-5,219
53296-0,2009
53297-8,2009
53298-6,2009
53299-4,2009
533-0,5219
5330-6,1773
53300-0,2009
53301-8,2009
53302-6,2009
53303-4,2009
53304-2,2009
53306-7,2009
53307-5,2009
53308-3,2009
53309-1,2009
5331-4,1773
53310-9,2009
53311-7,2009
53312-5,2009
53313-3,2009
53314-1,2009
53318-2,5201
53319-0,2009
5332-2,4717
53320-8,5201
53321-6,5201
53322-4,2009
53323-2,5201
53324-0,219
53326-5,5201
53329-9,2009
5333-0,4717
53331-5,2009
53332-3,2009
53334-9,2009
53335-6,5201
5334-8,1773
53343-0,1134
53344-8,1134
53349-7,1207
5335-5,1773
53350-5,1207
53352-1,5201
53354-7,5201
53355-4,5201
53356-2,5201
53357-0,5201
53359-6,5201
534-8,1241
53416-4,1102
53417-2,1102
53449-5,1657
53450-3,1657
53451-1,1657
53452-9,1572
53453-7,657
53457-8,1572
5348-8,1456
53499-0,627
535-5,1241
5351-2,1456
53522-9,5230
53523-7,774
53529-4,1633
5353-8,1456
53530-2,1133
53531-0,1133
53532-8,1133
53539-3,1572
53540-1,1572
53550-0,1576
53558-3,5205
5356-1,1456
53561-7,1521
53562-5,1452
53563-3,1011
53564-1,1011
53565-8,1011
53566-6,1011
53567-4,1011
53568-2,1011
53569-0,1011
53571-6,5204
53572-4,5204
53573-2,1054
5358-7,1465
53585-6,1204
53587-2,1572
53588-0,1572
53589-8,1572
53590-6,1572
53591-4,1572
53592-2,1572
53593-0,1572
53595-5,468
536-3,241
5360-3,79
53601-1,392
53610-2,1106
53614-4,5231
53615-1,5231
53616-9,5231
53617-7,5231
53619-3,1103
53651-6,630
53652-4,630
5369-4,1323
537-1,1241
5370-2,1323
5371-0,1323
53716-7,274
53718-3,991
5372-8,1498
5373-6,4362
53736-5,662
53743-1,659
53744-9,1154
53750-6,1508
53751-4,1508
53752-2,1508
53753-0,1508
53754-8,1508
53755-5,1508
53758-9,1181
53760-5,1204
53767-0,1180
53768-8,1103
53769-6,1103
53785-2,5201
53786-0,1630
53787-8,667
53788-6,2009
5379-3,162
53797-7,1104
53798-5,805
538-9,1241
5380-1,1484
5381-9,1483
53812-4,5280
53813-2,1011
53814-0,1011
53816-5,1662
53818-1,270
5382-7,1487
53820-7,270
53821-5,1659
53822-3,270
53824-9,270
53828-0,1054
5383-5,1487
53830-6,1103
53831-4,1103
53832-2,1103
53834-8,1054
53846-2,1659
53848-8,219
5385-0,1488
53857-9,1120
5386-8,4340
5387-6,1431
5388-4,1431
53880-1,1659
53881-9,1659
53882-7,665
5389-2,1431
539-7,1241
5390-0,1431
53904-9,5210
53905-6,5201
53906-4,5231
53909-8,1241
5391-8,1431
53910-6,5231
53912-2,5231
53913-0,5231
53914-8,5204
53916-3,5231
53924-7,1452
53933-8,1521
53934-6,1521
53936-1,1103
53937-9,1180
53938-7,1181
5395-9,4358
53957-7,7402
53958-5,7402
53959-3,7402
53963-5,5201
53969-2,219
53970-0,219
53971-8,219
53972-6,219
53975-9,2009
53976-7,219
53977-5,2009
53978-3,219
53979-1,1465
53980-9,1468
53983-3,1453
53984-1,1453
53985-8,1453
53986-6,1453
53987-4,1453
53988-2,1453
53989-0,1453
53990-8,1453
53991-6,1453
53992-4,1453
53993-2,1453
53994-0,1453
53995-7,1453
53996-5,1453
53997-3,1453
53998-1,1453
53999-9,1453
54-7,277
540-5,5215
54000-5,1453
54001-3,1453
54002-1,1453
54005-4,1453
54006-2,1453
54011-2,1467
54013-8,1467
54025-2,1473
5403-1,3777
54030-2,1456
54031-0,1456
54033-6,250
5404-9,3777
54067-4,5207
54068-2,1120
54069-0,1120
54070-8,1120
54071-6,1120
54072-4,1120
54073-2,1120
54074-0,1120
541-3,1241
54149-0,1453
54166-4,270
54167-2,270
54168-0,270
54169-8,270
54170-6,270
54171-4,270
54172-2,270
54173-0,270
54174-8,269
54176-3,5280
54177-1,270
54181-3,270
54182-1,270
54183-9,270
54184-7,270
54185-4,5280
54186-2,5280
54187-0,5280
54188-8,271
54190-4,270
54191-2,270
54192-0,270
54193-8,270
54194-6,270
54195-3,270
54196-1,270
54197-9,270
54198-7,270
54199-5,270
542-1,241
54200-1,271
54201-9,5280
54203-5,269
54204-3,270
54209-2,1120
54218-3,1122
54245-6,4204
543-9,1241
54304-1,991
54346-2,1418
54353-8,635
54354-6,635
54355-3,324
54356-1,321
54357-9,635
54374-4,627
544-7,5291
54402-3,1662
54409-8,1154
54410-6,1154
54416-3,1146
54417-1,1151
54425-4,1146
54437-9,1632
54453-6,70
545-4,5291
546-2,5209
548-8,5209
54908-9,270
54910-5,1454
54911-3,1205
54912-1,968
54915-4,1204
54916-2,1204
54922-0,629
54923-8,968
54927-9,1205
54928-7,270
54930-3,1205
55090-5,1103
55095-4,4208
55097-0,4245
55098-8,4245
55099-6,4245
551-2,5219
55100-2,4248
55154-9,274
55156-4,274
55158-0,274
55178-8,2009
55179-6,2009
55189-5,270
55190-3,270
55194-5,274
55202-6,182
55203-4,182
55206-7,1104
55221-6,1630
55222-4,5210
55225-7,1204
55227-3,1204
55289-3,270
55290-1,270
55291-9,270
55292-7,270
55293-5,270
55294-3,270
55298-4,24
55299-2,24
553-8,280
55303-2,280
55304-0,5210
55305-7,280
55306-5,280
55307-3,5204
55308-1,5222
55309-9,5210
55310-7,252
55311-5,252
55312-3,5204
55313-1,5204
55314-9,252
55315-6,5222
55316-4,5210
55317-2,252
55318-0,5230
55319-8,5230
55320-6,5230
55321-4,1149
55322-2,1149
55323-0,1149
55324-8,1149
55325-5,1149
55326-3,1149
55327-1,1149
55328-9,1149
55329-7,1149
55330-5,1149
55331-3,1149
55332-1,1149
55333-9,1149
55334-7,1149
55335-4,1149
55336-2,1149
55337-0,1149
55338-8,1131
55339-6,1131
55340-4,1149
55341-2,1149
55342-0,1146
55343-8,5280
55344-6,1011
55364-4,1103
55365-1,1103
55366-9,1103
55367-7,2009
55368-5,2009
55370-1,1120
55371-9,1120
55372-7,1120
55373-5,1120
55374-3,1120
55375-0,1104
55376-8,1104
55377-6,1104
55378-4,2009
554-6,280
55431-1,1103
55432-9,1104
55433-7,1104
55435-2,1104
55440-2,996
555-3,280
55502-9,1803
55503-7,1803
55589-6,1204
55590-4,1204
55591-2,1204
55592-0,1204
55594-6,1204
55595-3,1204
55596-1,1204
55597-9,1149
556-1,5213
55600-1,5231
55603-5,5231
55605-0,1204
55606-8,1204
55607-6,996
55608-4,1204
55614-2,270
55615-9,270
55616-7,270
55617-5,270
55619-1,270
55620-9,270
55621-7,270
55622-5,270
55623-3,270
55624-1,270
55625-8,270
55626-6,270
55627-4,270
55628-2,270
55629-0,270
55630-8,270
55631-6,270
55632-4,270
55633-2,270
55634-0,270
55635-7,270
55636-5,270
55637-3,270
55638-1,270
55639-9,270
55640-7,270
55641-5,269
55642-3,270
55643-1,270
55644-9,270
55645-6,270
55646-4,270
55647-2,270
55648-0,270
55649-8,270
5565-7,1103
55650-6,270
55651-4,270
55652-2,270
55653-0,270
55654-8,270
55655-5,270
55656-3,270
55657-1,270
55658-9,270
55659-7,270
55660-5,270
55661-3,270
55662-1,270
55663-9,270
55664-7,270
55665-4,270
55666-2,270
55667-0,270
55668-8,270
55669-6,270
55670-4,270
55671-2,270
55672-0,270
55673-8,5280
55674-6,274
55675-3,270
55676-1,270
55677-9,270
55678-7,270
55679-5,270
55680-3,270
55681-1,5280
55682-9,271
55683-7,271
55684-5,5280
55685-2,274
55686-0,5280
55687-8,270
55688-6,270
55689-4,5280
55690-2,270
55691-0,270
55692-8,270
55693-6,270
55694-4,270
55695-1,270
55696-9,270
55697-7,270
55698-5,270
55699-3,270
557-9,5204
5570-7,620
55701-7,270
55702-5,270
55703-3,270
55704-1,270
55705-8,270
55706-6,270
55707-4,270
55708-2,270
55709-0,270
55710-8,270
55711-6,274
55712-4,274
55713-2,270
55714-0,270
55715-7,270
55716-5,270
55717-3,270
55718-1,270
55719-9,270
55720-7,270
55721-5,270
55722-3,270
55723-1,270
55729-8,2109
55737-1,270
55738-9,270
55739-7,270
5574-9,1679
55740-5,270
5575-6,1679
5577-2,679
55772-8,1460
55773-6,1460
55774-4,1154
55775-1,1154
55776-9,1154
55777-7,1154
55781-9,2108
55783-5,1120
55784-3,1106
55788-4,1106
55793-4,5231
55794-2,5231
55797-5,1011
55798-3,1011
55799-1,1011
558-7,5209
55800-7,1011
55801-5,1011
55804-9,1102
55805-6,1376
55806-4,1377
55807-2,1377
55814-8,1139
55815-5,455
55818-9,1501
55822-1,461
55823-9,461
55826-2,461
55835-3,1630
55837-9,1626
55844-5,476
55845-2,476
55846-0,1573
55847-8,1573
55848-6,1573
55857-7,1801
55858-5,1801
55860-1,1630
55868-4,7401
55869-2,7402
55870-0,7402
55878-3,991
55897-3,1572
55898-1,1572
559-5,5204
55900-5,1620
55901-3,1572
55902-1,1572
55903-9,1572
55904-7,1572
55914-6,614
55915-3,614
5592-1,537
55920-3,756
55921-1,1572
55922-9,1572
55924-5,1572
55925-2,1572
55942-7,559
55962-5,999
55971-6,514
56-2,270
56002-9,1011
56003-7,1011
56004-5,1011
56005-2,1011
56006-0,1011
56007-8,1011
56008-6,1011
56009-4,1011
56010-2,1011
56011-0,1011
56012-8,1011
56013-6,1011
56014-4,1011
56015-1,1011
56016-9,1011
56017-7,1011
56018-5,1011
56019-3,1011
56020-1,1011
56021-9,1011
56025-0,274
56026-8,274
56027-6,1011
56028-4,1103
56031-8,270
56032-6,567
56035-9,1603
56036-7,1602
56038-3,1519
56039-1,1519
56040-9,559
561-1,5291
56120-9,659
56122-5,1385
56140-7,24
56143-1,2006
56145-6,1103
56154-8,1572
56167-0,968
56183-7,1204
562-9,5207
5631-7,547
5632-5,2008
5633-3,2008
56341-1,1204
564-5,5222
5640-8,534
5643-2,534
5645-7,534
56471-6,1154
56476-5,1120
56477-3,1487
56478-1,534
56481-5,1620
56483-1,1630
56487-2,455
56488-0,455
56497-1,7401
565-2,5222
56513-5,1743
56514-3,3337
56515-0,4354
56533-3,1482
56536-6,1484
56537-4,1829
56538-2,1460
56539-0,1491
56540-8,7890
56546-5,1482
56549-9,1457
56553-1,1133
56595-2,966
56596-0,966
56597-8,966
56598-6,1718
566-0,5291
56629-9,1498
56632-3,1470
56633-1,1498
56634-9,1453
56635-6,1483
56637-2,1457
56640-6,991
56641-4,991
56642-2,991
56643-0,991
56644-8,991
56645-5,467
56662-0,321
56666-1,991
56667-9,991
56668-7,991
56671-1,991
56672-9,991
56676-0,991
56677-8,991
56679-4,991
56680-2,991
56681-0,991
56682-8,991
56683-6,991
56684-4,991
56686-9,992
56687-7,1481
56689-3,991
56695-0,968
56696-8,968
56697-6,968
56698-4,968
56699-2,968
56700-8,968
56701-6,968
56702-4,968
56703-2,968
56704-0,968
56705-7,968
56706-5,968
56707-3,968
56708-1,968
56709-9,1204
56710-7,968
56712-3,968
56714-9,5218
56716-4,1473
56718-0,1800
56719-8,1472
56726-3,1204
56727-1,1204
56728-9,1204
56729-7,1204
56735-4,1471
5674-7,565
56746-1,1205
56747-9,968
5676-2,566
56760-2,1472
56764-4,1616
56765-1,1616
56766-9,1572
56767-7,635
56768-5,635
56774-3,5215
56778-4,968
5678-8,1659
56781-8,1201
5679-6,659
568-6,5210
56877-4,968
56878-2,968
56879-0,1205
56882-4,1204
56886-5,1153
56887-3,1575
56888-1,388
56892-3,1103
56895-6,1103
56896-4,1103
56899-8,1103
569-4,280
56902-0,1511
56903-8,991
56907-9,1122
56913-7,7420
56914-5,7420
56921-0,4301
56922-8,4301
56923-6,4324
56924-4,4324
56926-9,4126
56927-7,4126
56928-5,4126
56929-3,4126
5693-7,534
56930-1,4126
56931-9,1508
56932-7,1508
56933-5,1508
56934-3,1508
56935-0,1508
56936-8,1508
56937-6,1508
56938-4,1508
56939-2,991
56940-0,777
5695-2,534
56950-9,3337
56953-3,4718
56954-1,991
56955-8,991
56956-6,2012
56957-4,991
56958-2,3246
56960-8,1106
56962-4,1495
56964-0,629
56965-7,629
56968-1,4354
56970-7,638
56973-1,991
56974-9,1572
56984-8,4321
56985-5,991
56992-1,4358
56993-9,991
56994-7,991
56997-0,591
56998-8,991
57-0,270
570-2,280
57004-4,2007
57006-9,3785
57008-5,3337
57009-3,3246
57011-9,991
57012-7,1106
57013-5,991
57018-4,1508
57036-6,1201
57093-7,1827
57095-2,271
571-0,280
572-8,280
57290-9,1180
57291-7,1180
57293-3,1181
57294-1,1181
57295-8,1181
57296-6,1181
57297-4,1180
57298-2,1181
57299-0,1181
573-6,280
57300-6,659
57301-4,659
57302-2,662
57303-0,662
57304-8,659
57305-5,1205
57313-9,968
57315-4,968
57316-2,1205
57321-2,3744
57322-0,3777
57323-8,3777
57328-7,3733
57329-5,3733
57332-9,622
57334-5,624
57335-2,624
57337-8,2013
57338-6,2013
57339-4,2013
57344-4,627
57346-9,627
57348-5,629
57349-3,629
57355-0,2006
57367-5,2012
57368-3,2012
57369-1,1133
57370-9,2005
57371-7,814
57373-3,2013
57374-1,2013
57375-8,2013
57378-2,638
57379-0,2006
57380-8,2006
57382-4,2005
57383-2,4117
57386-5,622
57387-3,622
57390-7,220
574-4,280
57400-4,1103
57410-3,1468
57413-7,1471
57416-0,1488
57434-3,1472
57440-0,162
57443-4,75
57444-2,75
57445-9,75
57457-4,1620
575-1,280
576-9,280
5762-0,72
5763-8,2003
5766-1,2009
57665-2,1572
57666-0,1572
5767-9,5201
57675-1,1336
57676-9,1336
577-7,5210
5771-1,2009
57727-0,1662
5773-7,2009
5774-5,2009
57742-9,1201
57743-7,1151
57744-5,1498
57745-2,1489
57748-6,1472
5775-2,2009
57751-0,640
5776-0,2009
57764-3,1106
5777-8,2009
5778-6,5201
57796-5,1630
57797-3,1630
578-5,5215
5780-2,5231
57800-5,999
57804-7,1629
5782-8,2009
5783-6,2009
57838-5,1020
57839-3,1127
5784-4,2009
57844-3,1657
5785-1,219
57851-8,5204
5786-9,219
5787-7,219
57881-5,1205
57882-3,1205
57883-1,1205
57884-9,1205
5789-3,219
579-3,280
57901-1,5207
57902-9,1131
57903-7,1149
57904-5,1146
57912-8,1205
57913-6,1205
57914-4,1205
57915-1,1204
57921-9,999
57922-7,571
57925-0,1205
5793-5,219
57932-6,1205
57933-4,1205
57934-2,1254
57935-9,1205
5794-3,640
57940-9,1205
57941-7,1205
57947-4,1205
57948-2,7310
5795-0,2009
57950-8,1205
57952-4,1205
57954-0,4117
5796-8,219
57961-5,4117
57976-3,390
57977-1,390
57978-9,390
5798-4,2009
57987-0,1205
57993-8,1204
58-8,277
580-1,280
5800-8,219
58000-1,1205
58011-8,1498
58013-4,663
58014-2,663
58015-9,663
58017-5,1204
5802-4,5201
58025-8,1205
5803-2,5201
58033-2,1204
58034-0,1204
58039-9,1180
58043-1,1204
58046-4,4362
58053-0,1146
58054-8,1131
58055-5,1146
58056-3,1146
58057-1,1131
58058-9,1146
58059-7,1131
5806-5,2009
58060-5,1146
58061-3,1131
58062-1,1146
58063-9,1131
58064-7,1146
58065-4,1131
58066-2,1146
58067-0,1131
58068-8,1131
58069-6,1146
5807-3,219
58070-4,1131
58071-2,1146
58072-0,1131
58073-8,1146
58074-6,1131
58075-3,1146
58076-1,1131
58078-7,1131
58079-5,1131
5808-1,221
58081-1,1131
58082-9,1146
58083-7,1146
58084-5,1131
58090-2,1518
581-9,5204
5810-7,5201
5811-5,5201
5812-3,2009
5814-9,2009
5815-6,2009
5817-2,2009
5819-8,219
582-7,5204
5820-6,219
5821-4,221
5824-8,4207
5825-5,4205
5828-9,4207
583-5,5223
5830-5,4207
5832-1,4207
5834-7,4207
58348-4,1659
5835-4,4227
58350-0,1104
58355-9,1104
58356-7,534
58357-5,659
58358-3,659
5836-2,4227
58360-9,659
58361-7,659
58363-3,662
58364-1,1669
58365-8,667
58366-6,662
58367-4,1668
58368-2,662
58369-0,662
5837-0,4227
58372-4,662
58373-2,662
58374-0,662
5838-8,4227
58380-7,659
58381-5,659
58384-9,659
58386-4,659
58391-4,659
58392-2,659
58393-0,659
58394-8,659
58395-5,659
58396-3,659
58397-1,659
58398-9,659
58399-7,659
584-3,5204
58400-3,5201
58404-5,659
58409-4,1104
58412-8,270
58436-7,219
58437-5,219
58438-3,219
5844-6,4228
58442-5,219
58443-3,1104
58445-8,1104
5845-3,4228
58450-8,631
58451-6,7890
58456-5,219
58458-1,1465
5846-1,4228
58465-6,1455
58466-4,1454
58469-8,5231
5847-9,4228
5848-7,4228
58481-3,1027
58482-1,1026
5849-5,4228
58493-8,1018
585-0,5209
5850-3,4230
5851-1,4228
5852-9,4230
5853-7,4228
5854-5,4230
5855-2,4228
5856-0,4230
5857-8,4228
5858-6,4230
5859-4,4230
5860-2,4241
5861-0,4240
5862-8,4241
5863-6,4240
5864-4,4241
5865-1,4240
5866-9,4241
5867-7,4240
5868-5,4245
58681-8,5201
58684-2,638
5869-3,4245
5870-1,4245
58705-5,274
58707-1,659
5871-9,4245
58711-3,270
58712-1,274
58714-7,5201
5872-7,4245
5873-5,4245
58739-4,5249
5874-3,4247
5875-0,4246
58752-7,1205
58753-5,1205
58754-3,1204
58758-4,1308
5876-8,4247
58761-8,3249
5877-6,4246
58774-1,1204
58775-8,1205
58776-6,1205
58777-4,1205
58778-2,1205
58779-0,1205
5878-4,250
58782-4,3247
58784-0,1746
5879-2,4266
58795-6,1496
58796-4,1496
58797-2,1334
58798-0,3337
58799-8,3337
588-4,5291
5880-0,4266
58800-4,1620
58804-6,967
58806-1,1305
58807-9,1205
58808-7,6307
58809-5,1318
5881-8,4232
58814-5,1135
58815-2,1135
5882-6,4232
5883-4,4204
5884-2,4204
5885-9,4204
5886-7,4204
5887-5,4204
5888-3,4204
589-2,5230
58900-2,388
58903-6,968
58907-7,1472
58912-7,4347
58915-0,4347
58916-8,4347
5892-5,190
58920-0,1103
58927-5,991
5893-3,190
58931-7,4102
58934-1,1630
58936-6,1743
5894-1,126
58942-4,240
58943-2,5231
58944-0,5231
58945-7,5231
58954-9,7310
58956-4,1154
58981-2,1204
58982-0,1204
58983-8,967
58984-6,1205
58986-1,1205
58989-5,221
58990-3,622
58992-9,2004
58993-7,629
58994-5,2005
58995-2,2012
58996-0,2006
58997-8,2007
58998-6,627
590-0,5210
59000-0,624
59001-8,1511
5901-4,126
59015-8,1630
59016-6,1630
59017-4,1181
59018-2,1181
59019-0,1181
5902-2,126
59020-8,1181
59021-6,1181
59022-4,1181
59026-5,1457
59031-5,1103
59039-8,1511
59040-6,1823
5905-5,1104
59051-3,5215
59065-3,5210
59069-5,1453
59072-9,1472
5908-9,1104
5909-7,1104
59134-7,659
59135-4,659
59136-2,1103
59137-0,1103
59138-8,1103
59139-6,1103
59140-4,1103
59141-2,1103
59142-0,1103
59143-8,1103
59144-6,1103
59145-3,1103
59146-1,1103
59147-9,1103
59150-3,5203
59151-1,5201
59161-0,1630
59162-8,1626
59163-6,1626
59166-9,1500
59167-7,1630
59168-5,1418
59170-1,668
59171-9,667
59172-7,662
59174-3,662
59175-0,662
59176-8,667
59177-6,321
59185-9,1120
5921-2,1521
59212-1,991
59213-9,991
59217-0,321
59218-8,321
59242-8,1630
59260-0,1104
59261-8,1577
59263-4,4127
59264-2,4127
59267-5,906
59274-1,999
59275-8,999
59276-6,1632
59277-4,1632
59278-2,1632
59279-0,1632
59280-8,1632
59285-7,1659
59286-5,1659
59287-3,659
59310-3,1665
59311-1,1665
59312-9,665
59339-2,1671
59340-0,1671
59341-8,671
59383-0,991
59385-5,1418
59386-3,1630
59391-3,1205
59392-1,991
59393-9,6361
59394-7,1497
59395-4,966
59403-6,1457
59404-4,999
59419-2,4122
59420-0,24
5946-9,182
59467-1,1104
59468-9,1106
5947-7,182
59474-7,5231
5949-3,182
595-9,5224
5950-1,182
59563-7,635
59587-6,468
59589-2,662
59590-0,662
59591-8,1669
59592-6,1669
59593-4,1669
59594-2,1669
59595-9,1669
59599-1,1662
59600-7,1662
59601-5,662
59602-3,662
59604-9,1662
59607-2,1662
59608-0,662
59609-8,662
59611-4,1662
59615-5,662
59616-3,1659
59617-1,1662
59618-9,1662
59619-7,662
59620-5,662
59622-1,1662
59626-2,1662
59627-0,1662
59628-8,662
59629-6,662
59632-0,1662
59635-3,662
59636-1,1669
59637-9,1669
59638-7,1669
59639-5,1669
59640-3,1669
59643-7,1659
59644-5,1659
59647-8,1662
59648-6,662
59649-4,662
59654-4,1668
59655-1,1668
59656-9,1668
59657-7,1668
59662-7,1659
59663-5,659
59664-3,1662
59665-0,1662
59666-8,662
59667-6,662
59668-4,1662
59672-6,662
59674-2,1662
59675-9,1662
59676-7,662
59677-5,662
59680-9,671
59682-5,1662
59683-3,1662
59684-1,662
59685-8,662
59690-8,1662
59691-6,1662
59692-4,662
59693-2,662
59699-9,1662
597-5,5210
59700-5,1662
59701-3,662
59702-1,662
59703-9,1662
59706-2,1659
59707-0,1662
59708-8,1662
59709-6,662
59710-4,662
59711-2,1662
59716-1,1668
59717-9,1668
59718-7,1668
59719-5,1668
59721-1,1668
59724-5,1659
59725-2,1662
59726-0,1662
59727-8,662
59728-6,662
59730-2,1662
59735-1,1659
59736-9,659
